1587052494890;146;-23.0;0.6940970000000001;30.0;-0.0;270.0;0.001;0.0;500;500;500;0;0;0;0;0;0
1587052494892;148;-23.0;0.691196;30.0;-0.0;270.0;0.001042;0.0;500;500;500;0;0;0;0;0;0
1587052494894;150;-23.0;0.688257;30.0;-0.0;270.0;0.001085;0.0;500;500;500;0;0;0;0;0;0
1587052494896;152;-23.0;0.6852779999999999;30.0;-0.0;270.0;0.0011279999999999999;0.0;500;500;500;0;0;0;0;0;0
1587052494898;154;-23.0;0.682261;30.0;-0.0;270.0;0.001173;0.0;500;500;500;0;0;0;0;0;0
1587052494900;156;-23.0;0.679204;30.0;-0.0;270.0;0.00122;0.0;500;500;500;0;0;0;0;0;0
1587052494902;158;-23.0;0.676108;30.0;-0.0;270.0;0.001267;0.0;500;500;500;0;0;0;0;0;0
1587052494904;160;-23.0;0.6729729999999999;30.0;-0.0;270.0;0.0013160000000000001;0.0;500;500;500;0;0;0;0;0;0
1587052494906;162;-23.0;0.669798;30.0;-0.0;270.0;0.0013650000000000001;0.0;500;500;500;0;0;0;0;0;0
1587052494908;164;-23.0;0.666585;30.0;-0.0;270.0;0.001416;0.0;500;500;500;0;0;0;0;0;0
1587052494910;166;-23.0;0.663333;30.0;-0.0;270.0;0.001469;0.0;500;500;500;0;0;0;0;0;0
1587052494912;168;-23.0;0.660041;30.0;-0.0;270.0;0.0015220000000000001;0.0;500;500;500;0;0;0;0;0;0
1587052494914;170;-23.0;0.65671;30.0;-0.0;270.0;0.001577;0.0;500;500;500;0;0;0;0;0;0
1587052494916;172;-23.0;0.6533399999999999;30.0;-0.0;270.0;0.001633;0.0;500;500;500;0;0;0;0;0;0
1587052494918;174;-23.0;0.649931;30.0;-0.0;270.0;0.001691;0.0;500;500;500;0;0;0;0;0;0
1587052494920;176;-23.0;0.646483;30.0;-0.0;270.0;0.00175;0.0;500;500;500;0;0;0;0;0;0
1587052494922;178;-23.0;0.642996;30.0;-0.0;270.0;0.0018100000000000002;0.0;500;500;500;0;0;0;0;0;0
1587052494924;180;-23.0;0.639469;30.0;-0.0;270.0;0.001871;0.0;500;500;500;0;0;0;0;0;0
1587052494926;182;-23.0;0.635904;30.0;-0.0;270.0;0.001934;0.0;500;500;500;0;0;0;0;0;0
